bank_id,bank_name,quarter_end_date,total_assets,total_loans,allowance_for_credit_losses,noncurrent_loans,net_charge_offs,deposits,tier1_capital,risk_weighted_assets,total_equity_capital,net_income,nco_ratio,nco_ratio_next_q,high_risk_next_q,reserve_coverage_ratio,npa_ratio,capital_ratio,equity_to_assets,roa,total_loans_lag1,deposits_lag1,nco_ratio_lag1,npa_ratio_lag1,loan_growth_qoq,deposit_growth_qoq,coralacbn
267,KENTUCKY FARMERS BANK CORP,2025-12-31,331206,166185,1.0385341424054213,0.07264975078753522,0.04721312127187178,278704,27.610438034131292,27.610438034131292,51208,6361,0.04721312127187178,NA,0,1.0385341424054213,0.07264975078753522,27.610438034131292,0.15461072565110534,0.019205569947404334,NA,NA,NA,NA,NA,NA,0.61
26703,RIVER CITY BANK INC,2025-12-31,493522,364877,0.7023931986784885,0,-0.00187585083234181,438965,14.399420395590145,14.399420395590145,47929,4106,-0.00187585083234181,NA,0,0.7023931986784885,0,14.399420395590145,0.09711623797925928,0.008319791214981298,NA,NA,NA,NA,NA,NA,0.61
26704,BALBOA THRIFT&LOAN ASSN,2025-12-31,409500,366905,2.2652626868295647,0.48613645384101073,2.097457527594211,361383,0,0,45390,-2120,2.097457527594211,NA,0,2.2652626868295647,0.48613645384101073,0,0.11084249084249084,-0.005177045177045177,NA,NA,NA,NA,NA,NA,0.61
26708,SPECTRA BANK,2025-12-31,115921,69377,1.100514618882664,0,0,99171,0,0,9936,665,0,NA,0,1.100514618882664,0,0,0.08571354629445915,0.005736665487702832,NA,NA,NA,NA,NA,NA,0.61
26725,BANCO DO BRASIL AMERICAS,2025-12-31,3205995,1964719,1.3525916598130805,0.7615263263070265,0.00726067435626265,2841765,23.592144927867135,23.592144927867135,353783,50359,0.00726067435626265,NA,0,1.3525916598130805,0.7615263263070265,23.592144927867135,0.1103504528235384,0.015707759993387388,NA,NA,NA,NA,NA,NA,0.61
26727,BANK OF SOUTH TEXAS,2025-12-31,167747,114652,1.244648871202529,0.38243882270859714,0,135464,0,0,30920,2683,0,NA,0,1.244648871202529,0.38243882270859714,0,0.18432520402749378,0.015994324786732402,NA,NA,NA,NA,NA,NA,0.61
26738,TEXAS FINANCIAL BANK,2025-12-31,234554,115759,1.205919502952924,0.02133615539548697,0.00243113801570515,195284,0,0,34955,2105,0.00243113801570515,NA,0,1.205919502952924,0.02133615539548697,0,0.14902751605174075,0.008974479224400351,NA,NA,NA,NA,NA,NA,0.61
26755,MINNESOTA 1ST CREDIT&SVG INC,2025-12-31,28940,25537,1.576350882602328,0.17729129730979726,0,23968,20.810623327717767,20.810623327717767,4200,102,0,NA,0,1.576350882602328,0.17729129730979726,20.810623327717767,0.14512785072563925,0.0035245335176226677,NA,NA,NA,NA,NA,NA,0.61
26760,GREEN BELT BANK&TRUST,2025-12-31,740169,623212,1.3744328585196637,0.18135867079603163,-0.0208931153920234,658967,9.771569872744807,9.771569872744807,67758,10230,-0.0208931153920234,NA,0,1.3744328585196637,0.18135867079603163,9.771569872744807,0.09154395820413987,0.01382116786841924,NA,NA,NA,NA,NA,NA,0.61
26790,HANA BANK USA NATIONAL ASSN,2025-12-31,799671,473888,1.0620596064512762,0.00918628320893574,-0.01662141946922267,564369,45.1096547052504,45.1096547052504,214170,11103,-0.01662141946922267,NA,0,1.0620596064512762,0.00918628320893574,45.1096547052504,0.2678226420615478,0.01388445998416849,NA,NA,NA,NA,NA,NA,0.61
26798,HOME SAVINGS BANK,2025-12-31,112990,95727,1.0123467003081503,0,-0.2390990258247384,89827,0,0,17218,1004,-0.2390990258247384,NA,0,1.0123467003081503,0,0,0.15238516682892292,0.008885742101070892,NA,NA,NA,NA,NA,NA,0.61
26799,EVABANK,2025-12-31,478173,376417,2.285441344059644,2.1847199399825037,0.14392287685297317,332623,0,0,134248,11840,0.14392287685297317,NA,0,2.285441344059644,2.1847199399825037,0,0.28075194542560955,0.024760912891359402,NA,NA,NA,NA,NA,NA,0.61
26816,LIBERTY BANK INC,2025-12-31,13027,0,0,0,0,8182,0,0,4654,-516,0,NA,0,0,0,0,0.35725800260996393,-0.03961004068473171,NA,NA,NA,NA,NA,NA,0.61
2682,FIRST NB OF BROOKSVILLE,2025-12-31,72893,41446,1.0551948051948052,0.35809778456837277,0.05083539499101908,64182,0,0,8141,719,0.05083539499101908,NA,0,1.0551948051948052,0.35809778456837277,0,0.11168424951641447,0.009863772927441592,NA,NA,NA,NA,NA,NA,0.61
26829,FIRST NATIONAL BANK OF PASCO,2025-12-31,287263,183002,1.540365318914266,0.3507922416807898,-0.00263514332544547,241439,0,0,19669,254,-0.00263514332544547,NA,0,1.540365318914266,0.3507922416807898,0,0.06847035643295517,8.842071551156954e-4,NA,NA,NA,NA,NA,NA,0.61
26847,CHESAPEAKE BANK&TRUST CO,2025-12-31,135423,103960,1.5222560080328134,0.05967774020290431,0.01909340685567866,109674,14.1065390473927,14.1065390473927,13136,2694,0.01909340685567866,NA,0,1.5222560080328134,0.05967774020290431,14.1065390473927,0.09699977108762914,0.019893223455395317,NA,NA,NA,NA,NA,NA,0.61
26856,FALCON INTERNATIONAL BANK,2025-12-31,2178874,1404682,1.0973985191527234,0.02626264902117065,0.02077165448650121,1905323,19.52282129162601,19.52282129162601,262775,33106,0.02077165448650121,NA,0,1.0973985191527234,0.02626264902117065,19.52282129162601,0.12060128304803307,0.015194086486873495,NA,NA,NA,NA,NA,NA,0.61
26871,COMMUNITY BANKERS BANK,2025-12-31,128761,88313,2.060529438511273,0,-0.03306051520680385,95212,0,0,19168,247,-0.03306051520680385,NA,0,2.060529438511273,0,0,0.14886495134396285,0.0019182827098267333,NA,NA,NA,NA,NA,NA,0.61
26876,SAFRA NB OF NEW YORK,2025-12-31,12464657,3273511,0.7910324001731114,0,0.00233568883226717,10758315,22.3307252681116,22.3307252681116,1329866,107287,0.00233568883226717,NA,0,0.7910324001731114,0,22.3307252681116,0.10669094223772062,0.008607296614740382,NA,NA,NA,NA,NA,NA,0.61
26881,SOFI BANK NATIONAL ASSN,2025-12-31,46568135,36743813,0.13842465443299976,0.09166797890111812,0.08493523298328357,39706752,16.43757166701058,16.43757166701058,6030419,737386,0.08493523298328357,NA,0,0.13842465443299976,0.09166797890111812,16.43757166701058,0.1294966826564989,0.015834561551584577,NA,NA,NA,NA,NA,NA,0.61
26891,LIBERTY BANK MINNESOTA,2025-12-31,284036,135500,0.996609773205518,0,0.0114071748277873,255227,25.915459557733733,25.915459557733733,28141,2968,0.0114071748277873,NA,0,0.996609773205518,0,25.915459557733733,0.0990754693067076,0.010449379656099931,NA,NA,NA,NA,NA,NA,0.61
26906,TEXAS REGIONAL BANK,2025-12-31,2942081,1670594,1.0458752875016808,0.15969189415554916,0.04178371504471556,2605231,12.670736128131049,12.670736128131049,265688,15298,0.04178371504471556,NA,0,1.0458752875016808,0.15969189415554916,12.670736128131049,0.09030614724747552,0.005199720877841229,NA,NA,NA,NA,NA,NA,0.61
2691,CUMBERLAND VALLEY NB&T CO,2025-12-31,814885,555604,1.2959696144423778,0.4475047921563194,0.02713115198871344,737007,0,0,74534,7918,0.02713115198871344,NA,0,1.2959696144423778,0.4475047921563194,0,0.09146566693459814,0.009716708492609387,NA,NA,NA,NA,NA,NA,0.61
26912,BANK OF SOUTH CAROLINA,2025-12-31,576238,358433,1.173729631365629,0.2139568226308969,0.00636735308578541,501709,0,0,59526,8110,0.00636735308578541,NA,0,1.173729631365629,0.2139568226308969,0,0.10330106657318677,0.014074045793578347,NA,NA,NA,NA,NA,NA,0.61
26922,COOP BANK,2025-12-31,543451,452745,0.8008326029798422,0.5343996494303243,-0.00433853407875133,454661,13.254744871596824,13.254744871596824,48144,629,-0.00433853407875133,NA,0,0.8008326029798422,0.5343996494303243,13.254744871596824,0.08858940364448681,0.0011574180560896936,NA,NA,NA,NA,NA,NA,0.61
26941,PEOPLES BANK OF DEER LODGE,2025-12-31,52598,35153,1.0192876249472054,1.889342531324792,0.20511910767644403,47923,0,0,4561,898,0.20511910767644403,NA,0,1.0192876249472054,1.889342531324792,0,0.0867143237385452,0.017072892505418456,NA,NA,NA,NA,NA,NA,0.61
26944,AMERICAN STATE BANK,2025-12-31,347700,239157,1.1723431159450233,1.3020983991338628,0.01863475042139947,272370,0,0,34569,6844,0.01863475042139947,NA,0,1.1723431159450233,1.3020983991338628,0,0.09942191544434857,0.019683635317802702,NA,NA,NA,NA,NA,NA,0.61
2695,FIRST NB OF GRAYSON,2025-12-31,362599,224144,1.163231649778201,1.493063823407501,0.02927362976542675,315961,0,0,41739,6486,0.02927362976542675,NA,0,1.163231649778201,1.493063823407501,0,0.11511063185502442,0.017887528647348723,NA,NA,NA,NA,NA,NA,0.61
26960,FIRST BANK OF THE LAKE,2025-12-31,2266431,2069974,0.6996207349471687,3.0667412468254662,0.4109976326133916,1935642,15.631502408549675,15.631502408549675,159511,9498,0.4109976326133916,NA,0,0.6996207349471687,3.0667412468254662,15.631502408549675,0.07037981743101819,0.0041907298302926495,NA,NA,NA,NA,NA,NA,0.61
26962,WILSON BANK&TRUST,2025-12-31,5876656,4298456,1.2641352110605515,0.650696337880643,0.03774948465380155,5252535,14.306295475985308,14.306295475985308,578498,77644,0.03774948465380155,NA,0,1.2641352110605515,0.650696337880643,14.306295475985308,0.09843999716845771,0.01321227582489089,NA,NA,NA,NA,NA,NA,0.61
2700,FIRST SOUTHERN NATIONAL BANK,2025-12-31,1257558,778425,1.50483729334268,0.9383564590455994,0.03771304936755607,1096068,16.962266724564483,16.962266724564483,147120,30394,0.03771304936755607,NA,0,1.50483729334268,0.9383564590455994,16.962266724564483,0.1169886398877825,0.024169064170400094,NA,NA,NA,NA,NA,NA,0.61
27010,YOUNG AMERICANS BANK,2025-12-31,15763,36,14.285714285714285,2.380952380952381,0,13264,465.9751037344398,465.9751037344398,2246,-2226,0,NA,0,14.285714285714285,2.380952380952381,465.9751037344398,0.14248556746812155,-0.1412167734568293,NA,NA,NA,NA,NA,NA,0.61
27015,42 NORTH PRIVATE BANK,2025-12-31,177864,148940,1.2759752096244987,0.03247936897225996,0.20920817532775948,135321,13.340985426525792,13.340985426525792,14244,-5538,0.20920817532775948,NA,0,1.2759752096244987,0.03247936897225996,13.340985426525792,0.08008365942517878,-0.031136148967750642,NA,NA,NA,NA,NA,NA,0.61
27026,NATIVE AMERICAN BANK NA,2025-12-31,392959,196351,1.0222856249905483,1.138729401801602,-0.0331021785436933,334771,0,0,51894,5774,-0.0331021785436933,NA,0,1.0222856249905483,1.138729401801602,0,0.13205957873467716,0.014693644884071875,NA,NA,NA,NA,NA,NA,0.61
27043,SANGER BANK,2025-12-31,226423,121762,1.3073961499493414,0.37041540020263425,0.04917019443299741,190085,25.973873477175985,25.973873477175985,35204,2735,0.04917019443299741,NA,0,1.3073961499493414,0.37041540020263425,25.973873477175985,0.15547890452825022,0.012079161569275207,NA,NA,NA,NA,NA,NA,0.61
27046,COMMUNITY NB&T,2025-12-31,2459535,1625205,1.1853826318583136,0.7657318868292777,0.1855795741960499,2146765,12.820543256536093,12.820543256536093,213657,22256,0.1855795741960499,NA,0,1.1853826318583136,0.7657318868292777,12.820543256536093,0.08686885935756149,0.009048864927720076,NA,NA,NA,NA,NA,NA,0.61
27052,ST CHARLES B&T CO NA,2025-12-31,3454109,2609623,0.6412799556514343,0.7162095378352509,0.2003077630404567,2923184,10.760696548002104,10.760696548002104,347402,44930,0.2003077630404567,NA,0,0.6412799556514343,0.7162095378352509,10.760696548002104,0.10057644388176516,0.013007696051282689,NA,NA,NA,NA,NA,NA,0.61
27054,SUMITOMO MITSUI TR BK U SA,2025-12-31,3773287,376,0,0,0,3167170,41.041684224972045,41.041684224972045,550275,74045,0,NA,0,0,0,41.041684224972045,0.14583438789575243,0.01962347417516876,NA,NA,NA,NA,NA,NA,0.61
27074,STATE BANK OF TEXAS,2025-12-31,2772872,2236017,1.0555031926615248,2.20362233225805,0.287189676211361,2237555,0,0,407265,110721,0.287189676211361,NA,0,1.0555031926615248,2.20362233225805,0,0.14687479263377465,0.03993007971518339,NA,NA,NA,NA,NA,NA,0.61
2708,FIRST NB OF MANCHESTER,2025-12-31,229068,154124,1.414270636773595,1.8735407938081683,0.0319837880575094,206234,13.98551925454754,13.98551925454754,21633,1396,0.0319837880575094,NA,0,1.414270636773595,1.8735407938081683,13.98551925454754,0.09443920582534444,0.006094260219672761,NA,NA,NA,NA,NA,NA,0.61
2711,TRADITIONAL BANK INC,2025-12-31,2461947,1595263,1.0500610349139556,0.23936354975089813,0.02967021681894607,2198382,13.713668774260045,13.713668774260045,206380,19107,0.02967021681894607,NA,0,1.0500610349139556,0.23936354975089813,13.713668774260045,0.08382796217790228,0.00776093067803653,NA,NA,NA,NA,NA,NA,0.61
27118,PREMIER BANK OF THE SOUTH,2025-12-31,377098,221672,1.0167493491821795,0.04733220510026836,0.16327162358057504,344077,16.22669235080514,16.22669235080514,31470,4090,0.16327162358057504,NA,0,1.0167493491821795,0.04733220510026836,16.22669235080514,0.08345310768023166,0.010845986984815618,NA,NA,NA,NA,NA,NA,0.61
27132,UNITED SECURITY BANK,2025-12-31,1247246,900589,1.6208829322272558,0.625063494959183,0.6535025445273551,1092008,0,0,142754,13166,0.6535025445273551,NA,0,1.6208829322272558,0.625063494959183,0,0.11445536806692505,0.010556057105013766,NA,NA,NA,NA,NA,NA,0.61
27153,CITIZENS BANK&TRUST INC,2025-12-31,130338,81044,1.6683046384935514,0.2329559931569177,0.0578569775514927,114499,22.33669619203083,22.33669619203083,15303,2219,0.0578569775514927,NA,0,1.6683046384935514,0.2329559931569177,22.33669619203083,0.11741011830778438,0.01702496585799997,NA,NA,NA,NA,NA,NA,0.61
2718,CITIZENS BANK OF KY INC,2025-12-31,689269,331828,1.4607405559663489,0.7239856628269887,0.01246208183636374,591438,23.391030435836115,23.391030435836115,89202,6322,0.01246208183636374,NA,0,1.4607405559663489,0.7239856628269887,23.391030435836115,0.12941536613426688,0.009172035881491842,NA,NA,NA,NA,NA,NA,0.61
2720,COMMUNITY TRUST BANK INC,2025-12-31,6642331,4834984,1.2291546352075209,0.3914484388945555,0.15800521929661546,5395699,0,0,873449,96231,0.15800521929661546,NA,0,1.2291546352075209,0.3914484388945555,0,0.13149736139316154,0.014487534571824258,NA,NA,NA,NA,NA,NA,0.61
27201,COMMUNITY STATE BANK,2025-12-31,79477,27858,2.0567450690855393,2.8126428295186865,-0.0105318588730911,72786,20.38440383792703,20.38440383792703,6671,654,-0.0105318588730911,NA,0,2.0567450690855393,2.8126428295186865,20.38440383792703,0.08393623312404846,0.008228795752230206,NA,NA,NA,NA,NA,NA,0.61
27210,INTERBANK,2025-12-31,5450745,4688981,0.7441152177309112,0.5596581299345023,0.03020693889450965,4815859,9.822953997570902,9.822953997570902,613832,179042,0.03020693889450965,NA,0,0.7441152177309112,0.5596581299345023,9.822953997570902,0.112614330701583,0.03284725299018758,NA,NA,NA,NA,NA,NA,0.61
27211,FIRST COMMUNITY BANK OF TN,2025-12-31,834873,644192,0.5707759033169211,1.3539335381006037,0.00428172146282049,640033,15.77282938212907,15.77282938212907,89846,5817,0.00428172146282049,NA,0,0.5707759033169211,1.3539335381006037,15.77282938212907,0.10761636799848599,0.006967526797488959,NA,NA,NA,NA,NA,NA,0.61
27219,INDEPENDENT CORRESPONDENT BA,2025-12-31,144712,86208,1.3231994872029669,0.9649283457717138,-0.00243632066852639,75609,21.14485622807107,21.14485622807107,20633,1368,-0.00243632066852639,NA,0,1.3231994872029669,0.9649283457717138,21.14485622807107,0.1425797445961634,0.009453258886616175,NA,NA,NA,NA,NA,NA,0.61
2723,SALYERSVILLE NATIONAL BANK,2025-12-31,160842,89181,0.8758572397159022,0.1122608898620636,0,122071,23.749923119503045,23.749923119503045,17218,2487,0,NA,0,0.8758572397159022,0.1122608898620636,23.749923119503045,0.10704915382798025,0.015462379229305778,NA,NA,NA,NA,NA,NA,0.61
27233,PEOPLES INDEPENDENT BANK,2025-12-31,476618,196182,1.0046777310733552,0.15592436911183663,0.03485388533686792,432071,15.5390047752438,15.5390047752438,40760,7706,0.03485388533686792,NA,0,1.0046777310733552,0.15592436911183663,15.5390047752438,0.08551922084352669,0.016168084293920918,NA,NA,NA,NA,NA,NA,0.61
27235,STAR FINANCIAL BANK,2025-12-31,3233515,1865473,1.0920591494483238,0.5068210617845573,-0.4395462965137117,2845304,13.640416988818355,13.640416988818355,290339,30835,-0.4395462965137117,NA,0,1.0920591494483238,0.5068210617845573,13.640416988818355,0.08979052207891412,0.009536062149085438,NA,NA,NA,NA,NA,NA,0.61
27237,ENTERPRISE BANK&TRUST,2025-12-31,17269411,11661244,1.18649982129036,0.9466103043520924,0.21200861015627848,14764146,11.944273060297853,11.944707089065425,2006905,208336,0.21200861015627848,NA,0,1.18649982129036,0.9466103043520924,11.944273060297853,0.11621154884784432,0.01206387409506902,NA,NA,NA,NA,NA,NA,0.61
27238,WINCHESTER COOP BANK,2025-12-31,907444,677312,0.3494255444049982,0.6021889487366979,-0.05030673387646312,736930,0,0,107128,4123,-0.05030673387646312,NA,0,0.3494255444049982,0.6021889487366979,0,0.11805466783625215,0.004543531060869872,NA,NA,NA,NA,NA,NA,0.61
2725,CITIZENS NB OF SOMERSET,2025-12-31,700468,359747,1.5114929312176264,0.0646100945059518,0.03502910263413156,545763,14.824420499712742,14.824420499712742,41005,10717,0.03502910263413156,NA,0,1.5114929312176264,0.0646100945059518,14.824420499712742,0.058539433635797784,0.015299771010238869,NA,NA,NA,NA,NA,NA,0.61
27254,WAYCROSS BANK&TRUST,2025-12-31,240688,129977,1.777388176439027,0.2365316748407379,0.01977112361492295,216493,19.34605271121811,19.34605271121811,20042,3107,0.01977112361492295,NA,0,1.777388176439027,0.2365316748407379,19.34605271121811,0.08326962706906867,0.012908828026324537,NA,NA,NA,NA,NA,NA,0.61
27267,AMERASIA BANK,2025-12-31,999961,736738,0.9277375924005934,0.82486481979783155,-3.9760588244649e-4,831821,19.408734768657595,19.408734768657595,151848,20819,-3.9760588244649e-4,NA,0,0.9277375924005934,0.82486481979783155,19.408734768657595,0.15185392230296982,0.020819811972666934,NA,NA,NA,NA,NA,NA,0.61
27269,DEAN COOP BANK,2025-12-31,489208,343716,0.9229846822592084,0.07581042205939155,0.00469231603921603,419164,13.291145531350947,13.291145531350947,32684,1405,0.00469231603921603,NA,0,0.9229846822592084,0.07581042205939155,13.291145531350947,0.06681002763650636,0.002871989010809308,NA,NA,NA,NA,NA,NA,0.61
27314,SYNCHRONY BANK,2025-12-31,112115000,89862000,10.173930427828868,2.202119152339064,5.657614619611564,83376000,13.704576480180094,13.704576480180094,14552000,3253000,5.657614619611564,NA,0,10.173930427828868,2.202119152339064,13.704576480180094,0.1297952994692949,0.02901485082281586,NA,NA,NA,NA,NA,NA,0.61
2733,BANK OF BUFFALO,2025-12-31,133080,96260,1.1968057807977337,0.7790528195758832,0.0659586361095584,106053,0,0,11501,1301,0.0659586361095584,NA,0,1.1968057807977337,0.7790528195758832,0,0.08642170123234146,0.009776074541629095,NA,NA,NA,NA,NA,NA,0.61
2735,FIRST NB OF KENTUCKY,2025-12-31,242449,198658,1.4490596738747588,0.7366838807613889,-0.00216956212812349,213603,11.893329036416372,11.893329036416372,22054,2474,-0.00216956212812349,NA,0,1.4490596738747588,0.7366838807613889,11.893329036416372,0.09096346035661108,0.010204207895268696,NA,NA,NA,NA,NA,NA,0.61
27351,BANKERS BANK OF KANSAS,2025-12-31,214160,151560,1.842556912017098,1.8043457141931931,1.170240676047003,134000,20.208962669401103,20.208962669401103,36442,1255,1.170240676047003,NA,0,1.842556912017098,1.8043457141931931,20.208962669401103,0.17016249533059394,0.005860104594695555,NA,NA,NA,NA,NA,NA,0.61
27362,PRAIRIE STATE BANK&TRUST,2025-12-31,805671,557729,1.0315114046512948,0.24576695259625725,0.07778847903206972,701403,0,0,99575,10646,0.07778847903206972,NA,0,1.0315114046512948,0.24576695259625725,0,0.12359263272477226,0.013213830459331414,NA,NA,NA,NA,NA,NA,0.61
2738,FIRST&FARMERS NB INC,2025-12-31,676306,473967,1.5888077505247924,0.9717224611155292,-0.07131463126526547,577584,14.472650006581295,14.472650006581295,76355,9004,-0.07131463126526547,NA,0,1.5888077505247924,0.9717224611155292,14.472650006581295,0.11290007777544485,0.013313500102024823,NA,NA,NA,NA,NA,NA,0.61
27381,FIRST METRO BANK,2025-12-31,1007482,580983,1.103048191971239,0.09583582285182216,0.06258884914274199,893388,0,0,108655,17050,0.06258884914274199,NA,0,1.103048191971239,0.09583582285182216,0,0.10784808066049816,0.01692337927625506,NA,NA,NA,NA,NA,NA,0.61
27385,PORT RICHMOND SAVINGS,2025-12-31,97630,85841,1.197039628917715,0.02532199215018243,0,59684,0,0,20688,1078,0,NA,0,1.197039628917715,0.02532199215018243,0,0.21190207927891017,0.011041688005735942,NA,NA,NA,NA,NA,NA,0.61
27389,WELLS FARGO NB WEST,2025-12-31,9005208,5036122,0.32382098069404686,0.8204678768835046,-9.5271129679475e-4,7253406,57.38448457405,57.38448457405,1603560,84127,-9.5271129679475e-4,NA,0,0.32382098069404686,0.8204678768835046,57.38448457405,0.17807028999219118,0.009342038518155273,NA,NA,NA,NA,NA,NA,0.61
27394,FIRST BANK&TRUST CO,2025-12-31,948406,735325,1.5496071088594308,5.8180557210546535,0.02648769191871221,800051,18.59056857729659,18.59056857729659,142902,22385,0.02648769191871221,NA,0,1.5496071088594308,5.8180557210546535,18.59056857729659,0.1506759763223767,0.023602760842930136,NA,NA,NA,NA,NA,NA,0.61
27398,PEOPLES BANK,2025-12-31,177267,144447,0.8157379750746729,0.2877055652830707,0.01018734527969356,161086,0,0,14990,2993,0.01018734527969356,NA,0,0.8157379750746729,0.2877055652830707,0,0.08456170635256421,0.016884135231035668,NA,NA,NA,NA,NA,NA,0.61
2740,FARMERS NB OF DANVILLE,2025-12-31,990431,767315,1.2991774020310902,0.4489236765434163,0.02867191681321202,888770,13.107538804101845,13.107538804101845,93634,13246,0.02867191681321202,NA,0,1.2991774020310902,0.4489236765434163,13.107538804101845,0.09453864024853827,0.013373975572250868,NA,NA,NA,NA,NA,NA,0.61
27409,COMMERCIAL BANK,2025-12-31,278066,185561,1.2016952581754676,0.98020424027516,-0.00111368123992814,242817,10.82953718944991,10.82953718944991,15130,1019,-0.00111368123992814,NA,0,1.2016952581754676,0.98020424027516,10.82953718944991,0.05441154258341545,0.0036645976135162156,NA,NA,NA,NA,NA,NA,0.61
27417,SHOREHAM BANK,2025-12-31,481165,413540,2.37856927028252,1.2787524550536336,0.5570980269966505,406440,13.14194592604458,13.14194592604458,54924,4098,0.5570980269966505,NA,0,2.37856927028252,1.2787524550536336,13.14194592604458,0.11414795340475721,0.008516828946411314,NA,NA,NA,NA,NA,NA,0.61
27471,AMERICAN EXPRESS NB,2025-12-31,211275193,165259395,3.4186408094017406,0.7079580976095605,2.4760283724528445,167788454,10.940172613486231,10.940172613486231,19010556,8009173,2.4760283724528445,NA,0,3.4186408094017406,0.7079580976095605,10.940172613486231,0.08998006689786812,0.03790872409710685,NA,NA,NA,NA,NA,NA,0.61
27476,BANCFIRST,2025-12-31,12118977,6783694,1.1819947337416363,0.8671583705714164,0.07005484128950344,10580144,17.111875452716323,17.38020148333313,1366130,211130,0.07005484128950344,NA,0,1.1819947337416363,0.8671583705714164,17.111875452716323,0.11272651148690191,0.017421437469515785,NA,NA,NA,NA,NA,NA,0.61
27496,BANK OF THE LOWCOUNTRY,2025-12-31,410778,296821,0.9335220180362996,0.28903470419000193,0.00908373103771145,347462,11.7887201075399,11.7887201075399,29697,2724,0.00908373103771145,NA,0,0.9335220180362996,0.28903470419000193,11.7887201075399,0.07229452404948658,0.0066313191066707565,NA,NA,NA,NA,NA,NA,0.61
27499,COMENITY BANK,2025-12-31,7760444,5986172,11.397091255709588,3.5748455488160467,6.995200151434024,3743381,15.11045916609272,15.11045916609272,1050341,375496,6.995200151434024,NA,0,11.397091255709588,3.5748455488160467,15.11045916609272,0.1353454776556599,0.04838589132271298,NA,NA,NA,NA,NA,NA,0.61
275,MORGANTOWN BANK&TRUST CO INC,2025-12-31,421664,331321,0.6897027174466911,0.3177248502796578,-0.00221565403891574,369604,11.677905941984362,11.677905941984362,32381,3363,-0.00221565403891574,NA,0,0.6897027174466911,0.3177248502796578,11.677905941984362,0.07679337102527131,0.00797554450937239,NA,NA,NA,NA,NA,NA,0.61
2750,LINCOLN NB OF HODGENVILLE,2025-12-31,442542,347857,1.246004212964803,0.42441929787705185,8.6847320673309e-4,370320,22.912995383343045,22.912995383343045,62821,6457,8.6847320673309e-4,NA,0,1.246004212964803,0.42441929787705185,22.912995383343045,0.14195488789764588,0.014590705514956772,NA,NA,NA,NA,NA,NA,0.61
27503,BERKSHIRE BANK,2025-12-31,536341,148635,6.113206116996078,10.8866612343901,0,404232,84.71966911764706,84.71966911764706,126230,4049,0,NA,0,6.113206116996078,10.8866612343901,84.71966911764706,0.23535400053324285,0.007549301656968235,NA,NA,NA,NA,NA,NA,0.61
27510,METRO BANK,2025-12-31,1175700,587792,1.2031263131355576,1.3843180099167998,0.17549448201863174,1007169,0,0,162043,18037,0.17549448201863174,NA,0,1.2031263131355576,1.3843180099167998,0,0.13782682657140427,0.015341498681636472,NA,NA,NA,NA,NA,NA,0.61
2753,CITIZENS B&T OF LEBANON INC,2025-12-31,167962,50924,0.6884178091542017,0.23792343545839265,0.07231046394393666,151712,29.072507552870093,29.072507552870093,10553,1501,0.07231046394393666,NA,0,0.6884178091542017,0.23792343545839265,29.072507552870093,0.06282968766744859,0.00893654517093152,NA,NA,NA,NA,NA,NA,0.61
2754,FARMERS NB OF LEBANON,2025-12-31,148595,102784,0.9358585128427546,0,0.02550352835770583,130714,0,0,15413,1501,0.02550352835770583,NA,0,0.9358585128427546,0,0,0.10372488980113732,0.010101282008142939,NA,NA,NA,NA,NA,NA,0.61
27556,BURLING BANK,2025-12-31,198921,161748,1.3328615958958845,0.5349746542794922,0.5810065404736271,166927,0,0,30063,5276,0.5810065404736271,NA,0,1.3328615958958845,0.5349746542794922,0,0.1511303482286938,0.02652309208178121,NA,NA,NA,NA,NA,NA,0.61
27560,NORTH ALABAMA BANK,2025-12-31,174950,135393,1.1405206089591473,0.546164798656493,0.01862784432853785,152392,0,0,19132,2867,0.01862784432853785,NA,0,1.1405206089591473,0.546164798656493,0,0.10935695913118033,0.016387539296941984,NA,NA,NA,NA,NA,NA,0.61
27567,GLEN BURNIE MUTUAL SB,2025-12-31,104319,84990,0.426459216908405,0.6818661105513508,0,94323,18.246652628233143,18.246652628233143,9185,250,0,NA,0,0.426459216908405,0.6818661105513508,18.246652628233143,0.08804723971663839,0.0023964953651779636,NA,NA,NA,NA,NA,NA,0.61
27589,LAKE FOREST B&T CO NA,2025-12-31,9386148,6770513,0.6633192105958532,0.3528459123118706,0.09003826540588374,7366496,11.00372372036906,11.00372372036906,861379,199914,0.09003826540588374,NA,0,0.6633192105958532,0.3528459123118706,11.00372372036906,0.09177129957891139,0.021298833131546617,NA,NA,NA,NA,NA,NA,0.61
2759,FNB BANK INC,2025-12-31,750432,502732,1.7195539638103878,0.16147698659701912,0.01622733193859415,687225,11.890071974475031,11.890071974475031,59679,6974,0.01622733193859415,NA,0,1.7195539638103878,0.16147698659701912,11.890071974475031,0.07952619291288218,0.009293313717965119,NA,NA,NA,NA,NA,NA,0.61
27619,PIEDMONT FSB,2025-12-31,1295729,865772,0.7652031983568075,0.14453583480046947,0.00261659051595359,954994,0,0,239669,1739,0.00261659051595359,NA,0,0.7652031983568075,0.14453583480046947,0,0.18496846176939777,0.001342101627732342,NA,NA,NA,NA,NA,NA,0.61
