bank_id,bank_name,quarter_end_date,total_assets,total_loans,allowance_for_credit_losses,noncurrent_loans,net_charge_offs,deposits,tier1_capital,risk_weighted_assets,total_equity_capital,net_income
17603,NATIONAL BANK OF ANDREWS,2025-12-31,321537,218361,1.4300610755251006,1.9988353669271293,0.8391287605788497,285543,12.211916096110356,12.211916096110356,30897,8074
17607,CITY STATE BANK,2025-12-31,53601,35906,0.9981250689312894,0,0,48335,0,0,4558,791
17612,CENTRAL BANK,2025-12-31,1318887,1008493,0.986897977016234,0.05576582281587951,0.0412697482914017,1180647,13.33572546569249,13.33572546569249,123861,24319
17614,FARMERS BANK&TRUST,2025-12-31,1020387,510906,1.092442343320769,0.2404418554677291,-0.0059318799272956,698504,24.04880987461619,24.04880987461619,231288,22004
17621,BASILE STATE BANK,2025-12-31,80817,67209,1.0264188731481754,2.8082938179247785,0.1153978105604591,71634,0,0,8712,1241
17622,ALDEN STATE BANK,2025-12-31,313882,190666,2.544915535791868,0.20342968131053696,0.01439356703510644,273605,0,0,38655,4903
17629,FARMERS STB OF BLUE MOUND,2025-12-31,52725,41730,0.7491972886193364,0.09513616363420144,-0.00274216016409086,45996,0,0,6631,124
17632,FARMERS STATE BANK,2025-12-31,20501,7412,2.306577039673125,2.056148675365757,0,18429,0,0,1990,9
17636,ASTRA BANK,2025-12-31,435860,226143,1.0540270923028456,0.19339143827225316,0.01859524439906811,384557,12.262220239813187,12.262220239813187,19391,2961
17639,RVR BANK,2025-12-31,557123,423585,1.6211257301452742,0.09917201816218224,0.04134456367062805,495201,0,0,58188,9430
17643,FIRST NATIONAL BANK,2025-12-31,470318,217964,1.6314722965623998,2.381092070999508,0.15497804323052194,442168,0,0,26241,7555
17650,STOCKGROWERS STB ASHLAND KS,2025-12-31,225192,133152,1.2599090848417882,0,-0.00797978068660934,194182,0,0,28285,2831
17658,NORWAY SAVINGS BANK,2025-12-31,2082168,1535436,0.7007180500701365,0.6712924189873573,0.02003302143425371,1594662,0,0,257610,20461
17661,FIRST STATE BANK OF HEALY,2025-12-31,119453,69266,1.6135905229965055,0.3394789920740888,0,99197,0,0,15725,1447
17671,BANK OF PRAIRIE VILLAGE,2025-12-31,149616,119717,0.9203088662489964,0.06951973450082348,0,132262,0,0,16931,2427
17672,CITIZENS STATE BANK,2025-12-31,436481,222428,1.5116763046731785,0.18419957315291224,-0.00385240330039671,369720,0,0,56874,6112
17676,LEGACY BANK,2025-12-31,825888,633170,1.2571132711924409,0.01606285410405922,0.03296849283966561,703652,11.433003227883836,11.433003227883836,81282,10105
17685,OUTDOOR BANK,2025-12-31,661342,476766,2.3558735041544723,2.864609467322316,0.6530063833621493,585391,0,0,62842,499
17734,DLP BANK,2025-12-31,303780,109055,1.6583403971360038,3.451043338683788,0.01813877980428256,244769,0,0,57589,752
17735,CITY NB OF WEST VIRGINIA,2025-12-31,6703029,4486800,0.4407253084433667,0.30887605948704383,0.01514948994119705,5449610,13.420858327126078,13.420858327126078,656501,132410
17736,HOMETOWN SAVINGS BANK,2025-12-31,457801,289880,1.0506625523112527,0.6048648611746393,0.02770295611851751,395523,12.835529365026815,12.835529365026815,28213,109
17739,PLAINS STATE BANK,2025-12-31,882402,639762,1.552509729153298,2.1598797262757157,-0.091474459056760285,723676,0,0,154298,19710
17741,MAINE COMMUNITY BANK,2025-12-31,2854230,2362605,0.7453118160133023,0.5709674139809927,0.00368264804981689,2289271,0,0,264487,17223
17743,SACO&BIDDEFORD SVG INST,2025-12-31,1446208,1171185,0.4158744843020349,0.02746421149653594,0.00927289416906548,1032362,0,0,133998,3085
17749,BATH SAVINGS INSTITUTION,2025-12-31,1497823,842134,1.4049317788543718,0.119067968257908,0.03345908570793967,1161942,0,0,216374,15301
17751,ANDROSCOGGIN SAVINGS BANK,2025-12-31,1830082,1477297,0.9610943174359912,0.33185106524191943,-0.00270288551741268,1458732,12.791055722960154,12.791055722960154,184303,9610
17759,BALTIC STATE BANK,2025-12-31,121967,92143,1.0024066354377068,0,-0.01216004386459459,112842,10.961050058151956,10.961050058151956,8574,1456
17764,CENTREVILLE BANK,2025-12-31,3027980,2289114,0.6507938643527715,2.3785333072350308,0.3155654779978294,2284965,0,0,411379,29276
17767,GUARANTY BANK&TRUST CO,2025-12-31,306576,219642,1.092012770920488,3.516506279636326,0.09843245196586237,264383,20.626584656952986,20.626584656952986,41700,3355
17769,BANK OF HAYS,2025-12-31,370175,201846,1.086429190985137,0.20826901496106592,0.3857815866055059,318154,0,0,35808,4582
17773,BLUE RIDGE BANK,2025-12-31,193790,129084,1.6075552811506713,0.22333508647565037,-7.7081627902315e-4,176549,14.647873335374886,14.647873335374886,16687,1205
17775,FIRST STATE BANK,2025-12-31,173690,58774,2.0890251216099154,1.7408542680082628,0.0341509060235368,148197,0,0,23728,3733
17782,PIKES PEAK NATIONAL BANK,2025-12-31,109908,69564,1.602613972304341,0,0,92408,23.388034810880505,23.388034810880505,16780,734
17797,ROLLSTONE BANK&TRUST,2025-12-31,847543,596602,0.8927266203303786,0.05747737451326963,0.00139669659528822,686023,12.990415316088384,12.990415316088384,69351,-5334
17798,BEACON BANK&TRUST,2025-12-31,23181570,17776713,1.4023587496794152,0.8429549441938435,0.28763368838831543,19711150,11.218402549454876,11.218402549454876,2508972,102410
17809,CITIZENS BANK,2025-12-31,831732,358200,1.699808449096308,0.25384611162642634,0.00162499018235098,705666,22.617995065706666,22.617995065706666,87524,2526
17811,FIRST NB IN PORT LAVACA,2025-12-31,381310,205982,0.9316127915197744,0.00721434789509376,-0.00652120649773015,313339,0,0,37423,3543
17813,BANK OF HAZELTON,2025-12-31,74865,32994,1.1386108947084557,0.42847725774555045,0,67008,0,0,7539,1153
17825,BOELUS STATE BANK,2025-12-31,23488,5042,3.9619047619047616,0,0,19871,40.648264803573475,40.648264803573475,3549,274
17830,CITIZENS BANK OF CHARLESTON,2025-12-31,188785,137389,1.3194374613937052,0.9093129156910348,0.0702203588777752,152234,0,0,35641,3592
17832,KAW VALLEY STATE B&T CO,2025-12-31,305934,171167,1.2803728076499392,0.039218626540628763,0.00968696883120908,257446,0,0,32299,4756
17838,WILMINGTON SVG FUND SOCIETY,2025-12-31,21217946,13143600,1.3483725100945738,0.7078905014670973,0.45070010064029686,17933957,14.058879181559549,14.058879181559549,2667554,297875
17841,VERMILION BANK&TRUST CO,2025-12-31,169728,66013,1.7458994433364092,1.4467299735063852,0.11155734047300311,151777,22.359417026333897,22.359417026333897,16741,3140
17842,TEXAS BANK&TRUST CO,2025-12-31,4380098,3377502,1.199124526765295,0.3957590681744651,0.05081605985573306,3790159,15.16771400500315,15.16771400500315,532932,57926
17863,STERLING STATE BANK,2025-12-31,481944,309238,1.154862858037852,0.469872239500593,-0.10056362092758823,360924,12.363030765639884,12.363030765639884,31468,3165
17870,CAMBRIDGE SAVINGS BANK,2025-12-31,6937271,5662533,0.8700799021888809,0.7721847529355415,0.2852833934061653,5570103,12.7923381904303,12.7923381904303,703531,66951
17872,FIRST NATIONAL BANK CORTEZ,2025-12-31,152333,96674,1.2875887067953231,0.5452596109664574,0.01800305840192145,132208,15.795737314724656,15.795737314724656,14911,1748
17878,BANK OF LOUISIANA,2025-12-31,102136,62006,2.798200373093383,4.209057704064837,0.16697396982389576,89233,17.81620267796937,17.81620267796937,11179,413
17881,FREEDOM BANK,2025-12-31,301601,172859,1.1590407465434625,0,0.06424543437118731,246990,0,0,37415,4359
17897,KENNEBEC SAVINGS BANK,2025-12-31,1822337,1516272,0.6086301593450786,0.4220097970773954,0.00535705652243729,1387979,17.382498748298744,17.382498748298744,239166,20282
17903,MAQUOKETA STATE BANK,2025-12-31,433686,216937,1.1162973024714429,0.8286763968530352,0.157928428897997,333273,0,0,66280,5755
17906,AMERICAN BANK&TRUST CO,2025-12-31,271837,185036,0.936901052541411,0.25537245832128747,-0.019139165374773,227977,0,0,25735,3789
17910,MORRIS BANK,2025-12-31,1549495,1180104,1.2854347784262437,0.1916399477695402,0.15101734312230172,1332812,14.526698828062049,14.526698828062049,204494,28636
17913,FIRST NB OF FORT STOCKTON,2025-12-31,156853,77645,2.2829383707320754,0.03020425628311456,0.776405194496919,141183,0,0,15030,1561
17922,STRASBURG STATE BANK,2025-12-31,99606,53045,0.4746894817816803,0,0,89333,12.61931771020668,12.61931771020668,9122,1136
17927,VINTAGE BANK KANSAS,2025-12-31,271367,174726,1.0891593546560996,0.39796207189357485,0.04469244447410698,218032,0,0,23957,4058
17933,BLUE RIDGE BANK&TRUST CO,2025-12-31,883363,614480,1.6838292234929697,0.12143922278897416,0.1410803331432892,740363,11.53424642057186,11.53424642057186,80366,10240
17937,FRANKLIN BANK&TRUST CO,2025-12-31,801268,692484,0.9154621237919992,0.5513090908050287,0.2118302406118204,641608,0,0,102587,10670
17943,LIBERTY BANK,2025-12-31,8984131,6900235,1.213118851889292,0.4029508497601494,0.3500069942843491,6949290,13.617287948430622,13.617287948430622,1172614,84280
17950,FIRST STATE BANK,2025-12-31,458534,332727,1.3589832528438146,1.358686790528622,0.11655553532246173,413564,13.002759736763569,13.002759736763569,41113,8258
17951,FRANKLIN SAVINGS BANK,2025-12-31,917282,732518,0.830297393491649,0.04264530881295767,0.03040824531267132,794502,12.007583440380412,12.007583440380412,77776,6798
17959,DOLORES STATE BANK,2025-12-31,447718,316283,1.2072541449579568,1.309394405087647,0.01787396471679364,353244,20.462602482480648,20.462602482480648,64127,8149
17960,MERRIMACK COUNTY SB,2025-12-31,1384369,1141741,1.1095222298538563,0.49239920973607926,0.2656422091892359,1135223,12.706409233571785,12.706409233571785,123150,3657
17964,STATE BANK OF SOUTHERN UTAH,2025-12-31,2600812,1858311,1.283367065610607,0.5522000350603197,0.01000612972189814,2285822,0,0,292151,38230
17975,COMMERCIAL BANK OF OZARK,2025-12-31,117900,51910,1.0842432210979631,1.3567331694582594,0.08480848701659162,110494,18.80349299491328,18.80349299491328,5533,709
17979,CASTROVILLE STATE BANK,2025-12-31,306396,179992,1.132087908466216,0.1889559633733034,0.0509033954242882,279584,0,0,26390,3017
17982,WALTON STATE BANK,2025-12-31,10869,3234,1.0101010101010102,0,0,7960,56.60262275083867,56.60262275083867,2723,-139
17985,FIRST HAWAIIAN BANK,2025-12-31,23958223,14145431,1.1769539522390091,0.3095103577299239,0.11381364018190042,20533140,13.096624124541757,13.096624124541757,2757205,284089
17993,KEYSTONE SAVINGS BANK,2025-12-31,195126,117099,1.2206232179913283,1.5605756415231218,0.00785026577510907,163061,15.882513298337098,15.882513298337098,20831,1337
17995,BANK OF GREELEY,2025-12-31,50663,24022,1.3064913722267872,0.7764995891536566,-0.00434110680859191,43311,0,0,6202,726
18012,BANK OF NEW HAMPSHIRE,2025-12-31,2749252,2141387,1.196592475226328,0.05938206661588201,0.00655396162168604,2342726,13.271180025189592,13.271180025189592,318554,24673
18013,MASCOMA BANK,2025-12-31,2991929,2461004,0.7381904452294311,0.09010586026896236,5.7394921582548e-4,2662315,11.964346207864535,11.964346207864535,251763,15199
18019,PATRIOTS BANK,2025-12-31,261243,201623,0.9938766591209298,0,0.06272851100437307,230806,11.296921832627625,11.296921832627625,22467,4515
18028,SUGAR RIVER BANK,2025-12-31,416061,287368,0.5554152118017947,0.17510286428143806,0.4381359204487652,354471,0,0,47438,2366
18030,SAVINGS BANK OF WALPOLE,2025-12-31,838861,602150,0.966080286304488,0.5516229622514901,0.11769535514531795,766815,13.62692163693344,13.62692163693344,63457,6325
18033,SECURITY BANK OF THE OZARKS,2025-12-31,155050,99334,0.995684371044422,0.24817358197203312,0.3584952387039049,143969,10.901777170833215,10.901777170833215,10774,2215
18038,CLAREMONT SAVINGS BANK,2025-12-31,620779,474515,0.8527024881110581,0.41287432406455543,0.02154735237451823,462768,0,0,72051,2528
18053,BANK OF HAWAII,2025-12-31,24142511,13939653,1.0418971635019516,0.18553331403815265,0.09775368072191457,21269027,13.893465024851686,13.893465024851686,1751664,207774
18059,BANK OF COMMERCE,2025-12-31,2260884,1613341,1.7613457495035825,0.5768854881697069,0.03154007901217789,1909271,19.10085169851824,19.10085169851824,323421,47381
18063,COREBANK,2025-12-31,125590,99389,1.046395858223815,0,-0.00410092373307087,110961,0,0,13709,1482
18071,WATKINS SAVINGS BANK,2025-12-31,83202,33418,0.5061331427890914,0.3245206621412409,0,71773,0,0,11102,280
18094,MARQUETTE FARMERS STB MARQUE,2025-12-31,31664,11078,3.82845733136557,5.608125705356367,0.04345709915171742,26309,0,0,5192,171
18100,COREFIRST BANK&TRUST,2025-12-31,1291227,860450,0.9721520502430092,0.4435508466481068,0.13892840683194144,1052027,11.722695129971084,11.722695129971084,74185,16383
18101,FARMERS STB OF BUCKLIN KS,2025-12-31,65809,32995,1.835653933119124,0,0,57635,0,0,7897,864
18109,TRICENTURY BANK,2025-12-31,196226,169853,1.0157579430755963,0,0,118831,0,0,21796,3046
18118,BANK OF THE PLAINS,2025-12-31,445545,318239,1.4175301643356102,0.4956399175998637,0.07778977962949203,389418,11.652691590897891,11.652691590897891,43580,2983
18120,FARMERS STB OF ALICEVILLE KS,2025-12-31,176751,122314,1.5224829918280265,0.22060303530453684,0.04928034538251243,142439,0,0,33538,1480
18129,BANKNEWPORT,2025-12-31,3006738,2316994,0.8473147397673906,0.5787844371390889,0.3073071898465704,2345991,13.394548596087128,13.394548596087128,302154,17063
18136,FIRST NB OF WAUCHULA,2025-12-31,85575,61873,1.6421327059421995,1.2224589069405143,-0.03095103237168476,74594,0,0,9427,1301
18143,OCONEE STATE BANK,2025-12-31,733880,476958,1.350398252693454,1.2939334459871723,0.08071253467874863,649631,13.496154334013678,13.496154334013678,66687,6595
18145,STATE BANK OF EAGLE BUTTE,2025-12-31,86332,29857,3.090006167029115,1.4281541108117757,0.5773560319190798,77378,21.987442366951644,21.987442366951644,8720,940
18155,BRIDGE CITY STATE BANK,2025-12-31,260842,126688,1.0180403309607706,0.1148518255189818,0.08253295249500352,214710,19.575392194995462,19.575392194995462,20831,2833
18164,GARFIELD COUNTY BANK,2025-12-31,104404,47544,1.48158892641787,5.5305746078451685,0.6746268656716418,87469,0,0,15871,1220
18165,STOCKGROWERS STATE BANK,2025-12-31,128458,83075,1.4870329305458383,0.1968480593864507,0.0363878188639472,95362,0,0,14784,2403
18171,BANK OF O FALLON,2025-12-31,378454,276600,1.590001031775116,0.4717702770494078,0.13222666753340387,326583,22.4456432163714,22.4456432163714,50388,5490
18185,COMMUNITY NB&T OF TEXAS,2025-12-31,1622684,1172351,1.3371877735137685,0.03172759711842726,0.0975507931826581,1369699,12.833317955342311,12.833317955342311,189543,18505
18190,UNION SAVINGS BANK,2025-12-31,3296954,2294996,1.0131611750081737,0.33271712660762237,0.00621054950942059,2482236,0,0,312625,19502
18194,ASCEND BANK,2025-12-31,1455100,1129633,0.7567777468335081,0.3621358105929557,0.07328421789567849,1284867,0,0,144220,4556
18198,ION BANK,2025-12-31,2732114,2030596,1.0866557812737467,0.869061583006317,0.11072824873027902,2231226,14.868716387659084,14.868716387659084,329905,19923
18199,NEWTOWN SAVINGS BANK,2025-12-31,1870620,1465659,1.226931021353021,0.5172303410350673,0.05374454635000073,1582348,14.29356421607453,14.29356421607453,160459,15683
18200,DIME BANK,2025-12-31,1194469,908378,1.0513817631232094,0.2648061610187031,0.10955060792376968,915709,15.080966242674808,15.080966242674808,131037,5522
18204,FIRST COUNTY BANK,2025-12-31,2289292,1708976,1.0197598377836454,0.14711137547398534,1.1717818067281e-4,1775326,13.28490302056129,13.28490302056129,179819,4610
18213,FAIRFIELD COUNTY BANK,2025-12-31,1919529,1460686,1.2713789020044663,0.07144324824129297,-0.01306848068542476,1393977,0,0,241401,8364
18216,TEJAS BANK,2025-12-31,238629,127711,1.5654144378844166,0.02774737556072821,0.00716450988383941,210303,15.452051918054517,15.452051918054517,24313,1438
18221,WEBSTER BANK NATIONAL ASSN,2025-12-31,83985466,55892585,1.27077483719175,0.906450993178195,0.33089520501389563,68898748,12.192137671985195,12.192137671985195,9774130,1027166
18227,STAFFORD SAVINGS BANK,2025-12-31,475408,66072,1.8538324420677363,0.3817587641117053,0.0196152987259109,196656,32.23624740593829,32.23624740593829,228495,24667
18229,NORTHWEST COMMUNITY BANK,2025-12-31,1204298,976505,0.9158514546980258,0.5016584967900554,-0.01138868812225208,1002966,12.24771885030974,12.24771885030974,83439,5282
18237,JEWETT CITY SAVINGS BANK,2025-12-31,484580,388246,0.8372411397513306,1.2939181250702383,0.05652371209527828,390923,17.759232843622126,17.759232843622126,68784,5021
18238,CHELSEA GROTON BANK,2025-12-31,1755941,1302507,0.8999227746350816,0.5311431256110505,0.00619883995379902,1170727,21.171438701579643,21.171438701579643,269162,24315
18258,THOMASTON SAVINGS BANK,2025-12-31,1905036,1404355,0.9097208110366004,0.6200749621802253,0.01161680811548735,1658991,0,0,171980,14513
18266,NORTHERN BANK&TRUST CO,2025-12-31,3167025,2756335,2.2799749702638934,3.0672771653292066,0.22841785019829167,2589138,15.369325393599212,15.369325393599212,461910,52426
18272,COMMUNITY STATE BANK,2025-12-31,1716237,1267511,1.05570886041365,0.15417221231270029,0.04048402206060237,1341915,11.753299395557889,11.753299395557889,195240,19575
18284,FARMERS SAVINGS BANK,2025-12-31,213388,165610,1.3151230209096814,1.4182115041980252,0.06515375019925661,166931,0,0,24640,1510
18296,HAWAII NATIONAL BANK,2025-12-31,893251,521593,1.5072463768115942,0.21979889534060332,0.0043248224758665,795261,17.025915110107075,17.025915110107075,92573,5952
18297,SOUTHSIDE BANK,2025-12-31,8508720,4774223,0.9358160886912954,0.21758242807132872,0.05950257385460748,6942818,16.66060558037468,16.66060558037468,1064248,81558
18301,FIRST STATE BANK,2025-12-31,146655,89726,1.653970515701211,0.05699567052118156,0.05001830215146906,119041,0,0,26191,2031
18302,PRODUCER BANK OF TEXAS,2025-12-31,53505,19282,4.184058835221626,0.8298548996223416,3.8699690402476783,37695,0,0,14057,-419
18342,BOSTON TRUST WALDEN CO,2025-12-31,88115,46,8,0,0,0,87.96822339913336,87.96822339913336,64472,35139
18344,UBANK,2025-12-31,906177,710107,1.19370629176024,0.6527189899344081,0.4157283588500824,790180,0,0,83994,12436
18355,NORTH DALLAS BANK&TRUST CO,2025-12-31,1870071,1263789,1.5475353950519375,0.04596254130786022,0.00402251409023587,1604345,0,0,183482,8611
18356,CITIZENS STATE BANK,2025-12-31,198798,125617,1.2406148040410394,0,8.1520587209093e-4,174698,0,0,23293,2667
18361,COULEE BANK,2025-12-31,543010,417128,1.4044957099297988,1.9318316117900112,1.511631543441257,435105,10.769557357291552,10.769557357291552,38313,-6393
18374,SECURITY STATE BANK,2025-12-31,999097,756835,0.9738602969076698,0.2722831221100176,0.11705718765954735,798325,11.523215506873866,11.523215506873866,107467,11961
18378,SECURITY STB OF WANAMINGO,2025-12-31,113597,93087,0.9533639062383624,0.10001808837768532,-0.00230657095934899,98296,0,0,12584,2176
18380,FIRST INDEPENDENT BANK,2025-12-31,139431,73352,1.4642271835791625,1.2116815776040406,0.09867691825225604,123730,0,0,15342,1205
18384,NORTHEAST SECURITY BANK,2025-12-31,448989,267030,1.5793450417411494,0.4478189558262536,0.01098357538861026,358768,14.773476499952906,14.773476499952906,50825,4917
18385,REGIONAL MISSOURI BANK,2025-12-31,573965,445054,1.0414952705797598,0.06248082216757312,0.00116223876940299,490861,0,0,62102,9000
18389,WESTERN COMMERCE BANK,2025-12-31,866586,472573,1.081136522529085,2.05007765762824,0.02862715858534992,780251,21.95857832924364,21.95857832924364,85373,26086
18394,FARMERS SAVINGS BANK,2025-12-31,139236,93707,0.877963125548727,0.6378454996456413,0,115896,0,0,21376,1309
18400,IOWA TRUST&SAVINGS BANK,2025-12-31,523441,344328,1.6497954893403104,0.43101478417841554,-0.03568451691419471,394236,12.984202604851802,12.984202604851802,59243,6298
18402,BLACKHAWK BANK&TRUST,2025-12-31,1908431,1195012,0.9628469373378749,0.3291812734641108,0.00538110644922136,1582221,0,0,186250,19959
18408,BANGOR SAVINGS BANK,2025-12-31,7354239,5086206,0.7340619826855677,0.3690802444583317,0.4234727916346957,5701411,10.622003281210803,10.622003281210803,527458,28528
18409,TD BANK NATIONAL ASSN,2025-12-31,346188188,163682980,1.638239145008604,1.214210203332557,0.5013896661839283,283537865,18.10505189415813,18.10505189415813,49733057,1932703
18429,MORTON COMMUNITY BANK,2025-12-31,5398922,3530745,1.1962801672536738,0.6838685051660923,-0.0256932023183618,4676385,13.932867890284944,13.932867890284944,531314,83702
18431,FIRST BANK KANSAS,2025-12-31,594357,391868,1.4532990315531114,0.487366936001026,0.01496118107838056,540349,12.242945838170712,12.242945838170712,43691,14082
18443,CUSB BANK,2025-12-31,811064,626337,1.3923590283714409,0.8227576076740332,0.05670580123028906,712417,0,0,92945,9878
18448,SECURITY STATE BANK,2025-12-31,113729,57644,1.0046540383657627,1.4580363736282609,0.17223183137404358,103531,13.823083785276337,13.823083785276337,9840,826
18454,ZAPATA NATIONAL BANK,2025-12-31,85839,36810,1.154672395273899,0,0.00530236750709191,72776,0,0,12660,1682
18463,HERITAGE BANK,2025-12-31,38567,19194,0.9137370295803005,0.9034123173816532,0.01018703394319709,33948,17.218576223636088,17.218576223636088,2182,-237
18474,FIRST KANSAS BANK,2025-12-31,300904,130608,1.531223848189447,0,-0.0047200981780421,281772,18.716688475409313,18.716688475409313,18332,4882
18483,ANDES STATE BANK,2025-12-31,27884,10684,2.2685693377241125,0.9513355287230152,0.06940450931011918,24020,28.630105727542404,28.630105727542404,3739,361
18489,ADAMS BANK&TRUST,2025-12-31,1340848,883651,1.2492875741761005,0.2558027781813305,0.109713214974085,1139261,0,0,179608,16106
18503,CATHAY BANK,2025-12-31,24213489,19944464,0.9727276676824538,0.5624026364951,0.1808153057301322,20911412,13.724838368481995,13.724838368481995,3013158,326851
18508,FIRST SECURITY STATE BANK,2025-12-31,87748,59934,1.0826869120316884,2.8866149529625353,0.31308809791364856,74992,0,0,11953,752
18514,FIRST NEW MEXICO BANK,2025-12-31,276213,121685,2.213132538834288,1.022187577849388,0.3872563845295875,232777,0,0,39152,4123
18518,WESTSIDE STATE BANK,2025-12-31,255043,225613,0.7391340692410238,0.18302367428825347,0.03111569389433493,187993,10.594290205705487,10.594290205705487,20170,3079
18519,FIRST SERVICE BANK,2025-12-31,921140,764866,1.352163539046882,0.657380537821629,0.09977503713848604,815787,0,0,76807,7892
18561,SUNRISE BANKS NATIONAL ASSN,2025-12-31,2718222,1744351,1.8922989703013957,1.1275053487184448,0.9611094276859848,2453288,0,0,254812,9916
18564,FIRST NB OF BROOKFIELD,2025-12-31,410156,367251,1.5729524013722125,0.17903087478559176,-0.00786920564157925,323430,13.258041325572226,13.258041325572226,52009,6200
18566,PEOPLES BK OF KANKAKEE CNTY,2025-12-31,362023,158130,1.3217013628875245,0.0218411462233538,0,307976,14.00830757529959,14.00830757529959,22035,2160
18568,COMMUNITY BANK OF EASTON,2025-12-31,44724,15819,0.8213166144200627,0,0,36010,0,0,8319,-46
18569,PEOPLES STATE BANK,2025-12-31,1460917,1096215,1.1367940693710432,1.4829277971176569,0.04559931530874243,1189610,13.455748256422948,13.455748256422948,138213,15141
18576,BANK OF TEXAS,2025-12-31,525992,401269,1.4013249068732,0.089195325476937,0,420209,14.294508870158246,14.294508870158246,68754,11067
18584,COMMERCIAL BANK,2025-12-31,553680,367942,0.9118622888659084,0.25018312650810065,0.00495050536843224,478002,17.32155798917761,17.32155798917761,57426,7154
18592,FIRST BANK OF OWASSO,2025-12-31,584463,463818,1.38707578740576,0.01445756492084483,0.00350573362734752,486556,18.608597606079584,18.608597606079584,96576,18618
18609,AMERICAN BANK OF COMMERCE,2025-12-31,1691788,1053879,1.288917612678431,0.12129556779438765,0.01991926059704664,1300723,13.138863085393208,13.138863085393208,139483,14774
18610,UNION STATE BANK OF EVEREST,2025-12-31,437183,323746,1.2406463441047182,0.9868431087235712,-0.005986280704894,370858,12.070875853768529,12.070875853768529,41063,5226
18618,SMBC MANUBANK,2025-12-31,7675698,4611414,1.2011837653688426,0.3971308708619792,5.716246694391099,6565276,17.26592621552738,17.26592621552738,893497,-169843
18620,CITIZENS B&T CO OF JACKSON,2025-12-31,213207,155155,1.3203503125973886,2.469614770624114,0.06579363573100526,189193,14.777952755905511,14.777952755905511,23266,3700
18641,FIRST B&T CO OF ILLINOIS,2025-12-31,215854,123891,1.5832035842521686,3.177528518318452,2.582499460787838,178445,0,0,35537,3955
18660,CHARTER BANK,2025-12-31,290256,169785,1.505966434815902,1.7293089145555485,0.00165836929230748,262483,16.959093271300947,16.959093271300947,23546,8149
18677,VICTORY BANK,2025-12-31,252324,125626,1.0288973623672515,0.03151293606025273,0.01950926397399805,218515,0,0,32614,1677
18698,TEXAS STATE BANK,2025-12-31,430303,268652,0.9355099211251194,0,3.8575097614284e-4,361269,19.398764789046805,19.398764789046805,51962,10113
18710,NORTH VALLEY BANK,2025-12-31,260409,227198,1.491514841439832,0,0.24720284140400825,214867,0,0,34127,7757
18714,FIRSTBANK,2025-12-31,26480975,15954276,1.0504386570158295,0.5504896690543609,0.05180186827885833,23072950,16.097848135704094,16.097848135704094,1860280,323124
18719,GRAND TIMBER BANK,2025-12-31,63802,55607,1.404280217734357,3.040834057341442,0.3606236014276996,52536,13.539970573810692,13.539970573810692,8401,904
18724,CITIZENS STATE BANK,2025-12-31,36097,30528,0.6638032018742679,0,0.47237968211626097,28347,0,0,3716,301
18734,NEWTEK BANK NATIONAL ASSN,2025-12-31,1730035,1369604,3.196567785529004,6.109850653435395,2.1448969602801164,1512878,12.12457808423844,12.12457808423844,167364,41256
18740,HEARTLAND BANK,2025-12-31,939734,658540,1.068574767934645,0.23255359774537185,0.00249768885727924,713222,0,0,101325,15232
18748,BRUNING BANK,2025-12-31,679697,497901,1.4112088834678471,0,0,553578,0,0,57458,5790
18761,FOUNDATION ONE BANK,2025-12-31,177816,142027,1.1999833045801105,0,0.2974603044352357,150071,0,0,19074,791
18780,SUNDOWN STATE BANK,2025-12-31,308021,200632,0.8318710921088401,1.4739391542891036,0,273619,13.66053203062293,13.66053203062293,33528,6234
18820,CEDAR RAPIDS STATE BANK,2025-12-31,175302,145570,1.0670110099225227,0.5865162430338453,0.09377990958513424,156214,12.542723273904285,12.542723273904285,16735,1835
18841,PHELPS COUNTY BANK,2025-12-31,617491,445439,0.9431151040740082,0.09028642590286426,0.01153821881925874,561872,13.346945987866413,13.346945987866413,47539,8530
18856,OKLAHOMA CAPITAL BANK,2025-12-31,176252,143661,1.0094676350206029,0.3300580185493984,0,142744,0,0,23623,2019
18858,HOCKING VALLEY BANK,2025-12-31,356204,203017,1.2265371853379912,0.3308390662553883,0.01227009522575503,315949,0,0,36337,4088
18879,KENNETT TRUST BANK,2025-12-31,126968,78954,0.8128038592479995,4.389392093064157,0.04702162486401854,112955,0,0,12398,360
18880,FIRST NB OF GILLETTE,2025-12-31,625881,152043,1.6997258715216716,0.8333764352953346,0.03000843987371448,548019,0,0,75696,8135
18885,NEIGHBORHOOD NATIONAL BANK,2025-12-31,308662,191780,1.1076275731199208,0.5104987418010808,-0.01307754355606656,256388,16.26717892845538,16.26717892845538,22886,3446
18892,KRESS NATIONAL BANK,2025-12-31,60243,15227,2.3659912798153373,0,-0.00563704213125289,53742,29.160092807424594,29.160092807424594,6222,770
18895,FIRST NB OF LAKE JACKSON,2025-12-31,211992,49985,1.0648615482057675,0,0.01658728466150091,203722,33.11793008138404,33.11793008138404,6802,104
18922,TRI CITY NATIONAL BANK,2025-12-31,2007657,1152585,1.228278250913946,0.4581298771636053,0.00643306244136263,1807131,0,0,185280,14916
18924,OLD GLORY BANK,2025-12-31,257422,18074,1.2403693787224743,2.666520955139063,1.754488566582841,246911,18.3361101448214,18.3361101448214,9562,-13375
